id,person_weight,sex_of_respondent,sex_of_partner,personal_income_group,household_income_group,number_young_children_in_home,number_children_in_home,age_group_children,duration_sleeping_resting_relaxing_sick_in_bed,duration_personal_care,duration_health_professional_visit_consultation,duration_self_administered_medical_care,duration_meal_lunch_or_snack_preparation,duration_eating_or_drinking,duration_transport_to_and_from_activity,duration_paid_work,duration_looking_for_paid_work,duration_other_income_generating_activities,duration_paid_training,duration_break_or_lunch,duration_schooling_on_site,duration_schooling_online,duration_homework_or_studying,duration_self_development_or_leisure_courses,duration_preserving_foods,duration_indoor_house_cleaning,duration_garbage_recycling_unpacking_goods,duration_laudry_ironing_sewing_shoe_care,duration_repair_painting_removation,duration_organizing_planning_paying_bills,duration_packing_unpacking_groceries_luggage_boxes,duration_outdoor_maintenance,duration_planting_maintaining_garden_or_house_plants,duration_pet_care,duration_personal_care_of_child_14_under,duration_accompanying_care_of_child_14_under,duration_personal_care_of_child_15_plus,duration_accompanying_care_of_child_15_plus,duration_care_of_household_adult_personal_care,duration_care_of_household_adult_accompanying,duration_care_of_child_other_household_personal_care_accompanying,duration_care_of_adult_other_household_personal_care,duration_care_of_adult_other_household_accompanying,duration_helping_relatives_friends_neighbours_acquaintances,duration_shopping_or_buying_goods,duration_shopping_for_services,duration_researching_for_goods_and_services,duration_selling_goods_or_services,duration_socializing_or_communicating_in_person,duration_socializing_or_communicating_using_technology,duration_organizational_activities,duration_volunteer_work,duration_religious_activities,duration_civic_participation,duration_exercising,duration_organized_recreational_sports,duration_competitive_sports_indoor_or_outdoor,duration_outdoor_sports_non_competitive,duration_outdoor_activities,duration_coaching_or_administering_sports,duration_attending_cinema_exhibitions_library_concerts_theatre,duration_attending_sporting_events,duration_visiting_museums_art_galleries_heritage_sites_zoos,duration_arts_and_hobbies,duration_leisure_activities,duration_reading_online_or_paper_version,duration_writing,duration_watching_television_or_videos,duration_listening_to_music_or_radio,duration_use_of_technology,duration_other_activity,duration_uncodable_unknown_activity,duration_social_contact_alone,duration_social_contact_spouse_partner,duration_social_contact_household_children_15,duration_social_contact_household_children_15_2,duration_social_contact_parents_or_parents_in_law,duration_social_contact_other_household_adults,duration_social_contact_family_members_from_other_households,duration_social_contact_friend_s,duration_social_contact_colleague_s_classmate_s,duration_social_contact_other_people,duration_social_contact_not_stated,duration_at_home_or_on_property,duration_at_place_of_work_or_school,duration_away_on_business,duration_at_someone_elses_home_or_property,duration_in_the_neighbourhood,duration_outside,duration_at_the_grocery_store_other_stores_or_mall,duration_at_a_library_museum_or_theater,duration_at_a_sports_centre_field_or_arena,duration_at_a_restaurant_bar_or_club,duration_at_a_place_of_worship,duration_at_a_medical_dental_or_other_clinic,duration_elsewhere,duration_travel_car_driver,duration_travel_car_passenger,duration_travel_walking,duration_travel_bus_include_street_car_and_metro,duration_travel_airplane,duration_travel_bicycle,duration_travel_taxi_limousine_service,duration_travel_boat_ferry,duration_travel_other,total_duration_in_minutes_location_not_stated,sleep_duration_in_minutes_the_first_night,diff_income
18243,2140.1909,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",Two,Two,All children under 5 years of age,515,60,0,0,175,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,110,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,105,1180,565,0,140,0,0,0,0,0,0,1390,0,0,0,0,0,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,530,"$80,000 to $99,999"
18245,3160.2294,Female,Male,"Less than $20,000","$100,000 to $119,999",Two,Two,At least one child under 5 years of age but not all children,540,30,45,0,0,60,110,220,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,180,70,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,30,0,215,885,560,0,0,0,0,30,220,0,0,960,280,0,0,0,0,35,0,0,0,0,45,10,110,0,0,0,0,0,0,0,0,0,480,"$80,000 to $99,999"
18254,1409.9168,Female,Male,"Less than $20,000","$120,000 to $139,999",Two,Two,All children between 5 and 12 years of age,495,45,0,0,90,45,80,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,155,40,0,0,0,0,0,0,0,0,45,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,20,0,190,0,0,0,0,445,810,370,0,0,0,0,0,0,0,0,1155,40,0,0,0,0,105,0,60,0,0,0,0,80,0,0,0,0,0,0,0,0,0,480,"$100,000 to $119,999"
18256,310.9993,Female,Male,"$40,000 to $59,999","$120,000 to $139,999",One,Two,NA,715,60,0,0,275,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,110,1075,1270,1270,0,0,0,45,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,"$60,000 to $79,999"
18261,3604.3851,Female,Male,"$40,000 to $59,999","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,525,55,0,0,10,90,65,500,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,105,770,805,0,0,0,0,0,530,530,0,815,530,0,0,0,0,0,0,0,0,0,0,30,65,0,0,0,0,0,0,0,0,0,555,"$20,000 to $39,999"
18272,5083.9261,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",One,Two,All children 13 years of age and older,600,60,0,0,60,30,30,630,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,750,750,750,0,0,0,0,630,0,0,780,630,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1230,"$40,000 to $59,999"
18280,2287.516,Female,Male,"$60,000 to $79,999","$140,000 or more",Three or more,Three,At least one child under 5 years of age but not all children,480,20,0,0,120,200,30,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,0,0,0,0,0,0,70,0,0,0,0,60,1380,830,0,300,0,180,180,180,0,0,1250,0,0,0,0,40,0,0,0,0,0,0,120,0,30,0,0,0,0,0,0,0,0,440,Ambiguous
18285,639.2648,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",None,One,All children 13 years of age and older,600,30,0,0,90,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,180,0,180,0,0,450,840,0,240,0,0,0,150,0,0,0,1260,0,0,150,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,570,"$20,000 to $39,999"
18288,2023.5655,Female,Male,"$20,000 to $39,999","$20,000 to $39,999",Three or more,Three,NA,305,50,0,0,0,0,100,645,0,0,0,45,0,0,0,0,180,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,405,940,0,650,690,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,NA,Same Income
18289,3242.1224,Male,Female,"$100,000 to $119,999","$140,000 or more",One,One,All children under 5 years of age,405,30,0,0,0,30,95,650,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,15,0,0,145,625,220,0,0,0,0,0,650,0,0,660,685,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,405,Ambiguous
18296,1523.5202,Female,Male,"Less than $20,000","$20,000 to $39,999",One,One,All children under 5 years of age,500,20,0,0,170,180,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,120,0,0,400,560,420,0,0,0,0,0,0,60,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,"Less than $20,000"
18302,2132.8975,Female,Male,"$60,000 to $79,999","$140,000 or more",Three or more,Three,NA,450,105,0,0,30,180,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,10,0,0,0,75,10,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,60,0,60,960,670,0,0,0,0,0,0,30,0,905,0,0,10,10,0,110,0,0,180,0,75,0,100,40,10,0,0,0,0,0,0,0,390,Ambiguous
18309,341.6287,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",One,One,All children under 5 years of age,615,20,0,0,0,10,70,560,0,0,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,70,780,85,0,0,0,0,0,590,0,0,780,590,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,330,"Less than $20,000"
18313,2322.4717,Female,Male,"$100,000 to $119,999","$140,000 or more",None,One,All children 13 years of age and older,560,15,0,0,0,40,365,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,100,0,0,1440,0,1350,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,610,60,65,0,0,240,0,0,0,0,0,1140,Ambiguous
18324,1809.2962,Female,Male,"Less than $20,000","$20,000 to $39,999",Two,Two,At least one child under 5 years of age but not all children,540,120,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,120,0,0,180,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,30,210,450,930,0,0,0,0,0,0,210,0,1170,0,0,0,0,90,150,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,480,"Less than $20,000"
18328,3169.925,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",None,One,No child under 19 years of age at home,570,70,0,0,0,30,0,380,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,700,360,0,0,0,0,0,0,380,0,0,1060,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,"$60,000 to $79,999"
18335,2773.8141,Male,Female,"$60,000 to $79,999","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,540,0,0,0,95,90,115,0,0,0,0,0,0,0,0,0,0,75,0,0,0,45,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,0,0,0,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,100,0,0,365,910,575,0,115,0,0,55,0,0,10,1230,0,0,95,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,450,"Less than $20,000"
18338,1306.4991,Male,Female,"$120,000 or more","$140,000 or more",One,One,All children under 5 years of age,585,10,0,0,35,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,570,Ambiguous
18341,1420.8686,Male,Female,"$80,000 to $99,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,465,30,0,0,35,0,70,720,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,220,590,155,0,0,0,0,0,600,0,0,755,615,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,390,"Less than $20,000"
18353,6393.5284,Male,Female,"Less than $20,000","Less than $20,000",Three or more,Four or more,NA,390,40,0,0,0,30,30,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,230,550,550,550,0,0,0,0,660,0,0,550,860,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,420,Same Income
18354,3956.7047,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",None,Two,All children 13 years of age and older,560,85,0,0,120,85,30,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,20,0,0,120,0,0,0,0,0,0,0,0,0,0,60,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,45,0,0,445,810,0,270,0,0,0,0,0,0,0,1350,0,0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,405,"$20,000 to $39,999"
18358,1509.1194,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",None,One,No child under 19 years of age at home,815,15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,240,0,0,0,0,0,0,0,0,0,0,0,130,0,0,375,1065,0,60,0,0,0,0,0,0,0,1200,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,"$80,000 to $99,999"
18374,3512.508,Female,Male,"$20,000 to $39,999","$40,000 to $59,999",Two,Two,All children between 5 and 12 years of age,665,90,0,0,75,60,10,480,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,695,675,0,0,0,0,0,480,0,0,950,480,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,510,"Less than $20,000"
18375,2649.7109,Male,Female,"$60,000 to $79,999","$60,000 to $79,999",None,One,All children 13 years of age and older,360,10,45,0,0,0,40,505,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,420,105,65,0,80,0,15,0,0,535,0,0,90,265,0,0,0,0,430,0,0,0,0,0,45,40,0,0,0,0,0,0,0,0,570,337,Same Income
18377,434.9838,Female,Male,"$100,000 to $119,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,375,60,0,0,70,75,105,440,0,0,0,20,0,0,0,0,0,0,0,45,0,0,0,0,0,0,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,600,535,0,0,0,0,0,440,575,0,730,485,0,0,0,0,0,0,120,0,0,0,0,105,0,0,0,0,0,0,0,0,0,390,Ambiguous
18381,3623.0364,Female,Male,"Less than $20,000","$40,000 to $59,999",None,Three,All children 13 years of age and older,390,30,0,0,40,45,25,0,0,0,0,0,0,0,0,0,0,285,0,0,0,45,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,150,0,0,1385,0,1430,0,0,0,225,0,40,0,1385,0,0,0,0,0,30,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,420,"$20,000 to $39,999"
18389,2021.2462,Female,Male,"$40,000 to $59,999","$120,000 to $139,999",Two,Two,NA,570,75,0,0,80,0,55,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,585,0,375,0,0,0,0,0,480,0,0,845,480,0,0,0,0,20,0,0,0,0,0,40,55,0,0,0,0,0,0,0,0,0,450,"$60,000 to $79,999"
18392,2148.5158,Female,Male,"$100,000 to $119,999","$140,000 or more",Two,Two,All children under 5 years of age,460,20,0,0,0,90,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,480,60,0,0,0,0,150,600,180,0,780,600,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,400,Ambiguous
18393,5021.2773,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",None,One,All children 13 years of age and older,480,120,0,0,60,40,90,440,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,250,540,0,150,0,0,0,0,500,90,0,910,440,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,420,"$40,000 to $59,999"
18396,3161.9953,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",None,Three,All children 13 years of age and older,360,70,0,0,75,10,90,510,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,215,425,0,225,0,0,0,0,510,620,0,810,10,0,0,0,510,20,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,360,"$20,000 to $39,999"
18411,2088.0614,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",Two,Two,All children between 5 and 12 years of age,300,15,0,0,0,80,85,595,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,175,0,0,560,230,50,0,0,0,0,0,630,0,0,750,605,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,NA,"Less than $20,000"
18414,423.1962,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",None,One,No child under 19 years of age at home,460,0,0,0,120,0,110,480,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,60,0,660,0,610,480,0,0,60,0,0,0,0,0,0,0,180,110,0,0,0,0,0,0,0,0,0,420,"$60,000 to $79,999"
18418,884.0224,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",One,One,All children under 5 years of age,545,0,0,0,0,75,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,295,0,0,0,0,0,0,0,0,15,0,0,205,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,710,0,525,0,530,0,0,105,0,0,0,0,0,0,1270,0,0,15,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,495,"$20,000 to $39,999"
18421,337.3428,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,At least one child under 5 years of age but not all children,420,20,0,0,45,30,75,470,0,0,0,45,0,0,0,0,0,30,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,40,850,285,0,0,0,0,0,515,0,0,850,515,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,420,Ambiguous
18431,398.083,Female,Male,"$100,000 to $119,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,905,30,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,105,0,0,0,0,390,1040,10,0,0,0,0,0,0,250,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,Ambiguous
18432,5090.255,Male,Female,"$20,000 to $39,999","$20,000 to $39,999",None,One,No child under 19 years of age at home,345,25,0,0,60,40,25,455,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,140,0,0,285,0,160,770,0,0,0,215,0,0,510,0,0,805,585,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,NA,Same Income
18437,3331.6966,Male,Female,"$20,000 to $39,999","$60,000 to $79,999",Two,Two,At least one child under 5 years of age but not all children,540,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,690,730,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,"$20,000 to $39,999"
18438,3277.6652,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,540,120,0,0,135,0,105,510,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,825,360,0,0,0,0,0,0,0,0,795,540,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,540,"$20,000 to $39,999"
18444,1200.2638,Male,Female,"$120,000 or more","$140,000 or more",Two,Two,All children between 5 and 12 years of age,525,0,0,0,0,100,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,120,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1020,1440,0,0,0,0,0,0,0,0,1020,0,0,0,0,180,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,465,Ambiguous
18455,2425.9195,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",None,Two,All children 13 years of age and older,660,30,0,0,100,45,120,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,35,0,15,0,0,265,770,0,515,0,0,0,0,0,0,0,1020,0,0,0,0,0,300,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,600,"$40,000 to $59,999"
18457,478.7298,Female,Male,"Less than $20,000","$60,000 to $79,999",One,One,All children 13 years of age and older,600,90,0,30,30,75,35,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,15,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,1225,140,0,0,0,0,155,60,0,0,0,1190,0,0,15,0,0,140,0,0,60,0,0,0,35,0,0,0,0,0,0,0,0,0,570,"$40,000 to $59,999"
18458,2020.4539,Female,Male,"Less than $20,000","$120,000 to $139,999",Two,Two,All children under 5 years of age,685,210,0,0,10,30,100,120,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,575,0,0,0,20,0,120,0,0,1160,120,0,0,0,0,60,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,480,"$100,000 to $119,999"
18476,2529.2843,Female,Male,"$40,000 to $59,999","$100,000 to $119,999",One,One,All children under 5 years of age,630,60,0,0,120,115,20,0,0,0,0,0,0,0,0,0,0,120,0,65,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,90,550,1050,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,130,390,"$40,000 to $59,999"
18483,1480.8678,Female,Male,"$80,000 to $99,999","$140,000 or more",One,Two,NA,480,15,0,0,30,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,165,1085,1130,510,55,0,0,0,90,90,0,1230,0,0,55,0,0,0,0,0,0,0,0,90,65,0,0,0,0,0,0,0,0,0,420,Ambiguous
18485,3582.9908,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",One,One,All children between 5 and 12 years of age,480,55,0,0,90,0,65,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,210,540,510,0,0,0,0,0,540,0,0,835,540,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,457,"$20,000 to $39,999"
18486,3576.9882,Female,Male,"$20,000 to $39,999","$140,000 or more",Two,Three,NA,390,165,0,0,80,0,75,550,0,0,0,30,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,55,680,400,0,0,0,0,105,580,0,0,725,580,0,0,0,0,60,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,390,Ambiguous
18499,731.3778,Female,Male,"$40,000 to $59,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,470,55,0,0,0,50,140,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,150,110,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,175,0,30,0,0,240,1090,455,0,0,0,95,60,0,110,0,845,0,0,95,0,0,150,0,100,0,0,0,110,65,75,0,0,0,0,0,0,0,0,570,Ambiguous
